vx0,vy0,vz0,ax,ay,az,start_speed,left_handed_pitcher
-6.324575399,-126.2167917,-5.691600964,1.600724559,21.26263485,-21.2819444,86.8,1
-7.581711453,-126.5851682,-6.124720082,1.229428433,23.3403171,-17.32239012,87.2,1
-9.102821132,-126.518987,-5.923083806,0.6789079865,24.81754399,-19.71587232,87.3,1
-5.203020678,-127.0208085,-4.358663193,4.038840065,24.28792964,-18.63540988,87.5,1
-9.584655478,-126.6381232,-6.045889695,1.48593544,24.75030222,-18.10203018,87.4,1
-8.767204563,-125.6124528,-4.495692953,3.691956978,23.56611363,-17.2830251,86.5,1
-9.218572061,-124.717465,-3.433514292,-0.595489398,22.05743244,-20.39393611,85.9,1
-6.55272058,-124.8756649,-7.447784575,2.301493662,22.46019939,-16.52375563,86.1,1
-5.379200169,-124.6955846,-2.150922379,0.9744904229,23.73156085,-23.14553517,85.8,1
-7.905094281,-124.5071431,-2.497513856,1.121824307,21.5539512,-21.61349449,85.7,1
-8.734912387,-126.9300122,-5.086845861,1.880388333,24.09193402,-21.76705881,87.5,1
-7.122062451,-124.7743327,-3.522756434,3.382326666,22.46997462,-18.97220569,86.4,1
-8.670844248,-127.1507265,-4.883679149,-1.002574511,25.45319108,-22.86374699,87.6,1
-5.994790895,-125.9468407,-5.099962655,1.01905197,22.90165958,-19.33031277,86.7,1
4.579336234,-141.049831,-4.896854223,3.66404504,27.96201189,-18.27974363,97,0
5.123118477,-140.3526161,-6.731472893,5.404710231,29.13195579,-12.8297519,96.6,0
5.785401885,-140.8638705,-6.394097485,2.94568058,27.20798804,-12.16518274,96.9,0
3.4568302,-139.2579345,-2.141865189,7.533848286,26.11920233,-23.47856977,95.7,0
5.303279197,-133.8877182,-8.626656154,1.562324802,24.93636885,-14.10601253,92.2,0
3.836658259,-132.5927001,-6.63476854,2.707655165,26.24186921,-13.83368513,91.2,0
2.708277278,-132.767347,-7.109946329,3.43851828,26.76654159,-11.79308792,91.4,0
3.877078743,-133.1674344,-6.017572916,2.205484956,27.21906576,-13.04812397,91.7,0
6.416710073,-132.9398409,-8.721002114,5.096342558,25.65187562,-12.17550894,91.6,0
4.692528557,-131.4427811,-7.763261621,3.431476622,24.25222765,-13.66248498,90.4,0
4.278653083,-133.0945978,-7.055381541,3.172958359,24.06490591,-13.26159141,91.5,0
5.061287813,-132.1327033,-5.202328783,3.742851454,24.16570936,-15.1146763,90.9,0
4.087796522,-133.6158175,-8.3995467,2.161190289,26.26326898,-8.771010396,92,0
0.5062284379,-132.7204566,-6.934341055,2.609224875,25.99121101,-13.59138409,91.3,0
4.691250755,-132.578907,-8.298617666,1.894976507,25.47706674,-15.20171467,91.3,0
2.774201983,-131.4336037,-2.989487067,2.315883439,23.10363647,-16.79835554,90.3,0
5.441995128,-131.6501038,-6.85420028,2.997434496,24.56020681,-10.88110323,90.6,0
1.753871017,-131.1507865,-4.903914391,3.007108344,24.51253772,-14.1400148,90.2,0
1.574076918,-131.6229234,-0.9726834526,0.722819096,25.14131438,-19.77802237,90.5,0
6.488351909,-136.5949982,-4.860062206,0.6208854371,27.76298534,-13.83072078,94.1,0
6.245168115,-134.575235,-6.746423631,-1.064251522,26.77325291,-15.41202481,92.8,0
6.283557066,-134.2337639,-4.345251116,2.074397665,26.74320531,-17.75139987,92.5,0
7.842054558,-137.876576,-6.818215097,-0.2324401217,26.99910636,-16.97263668,95.1,0
6.878846689,-135.0693049,-8.601684279,1.683693111,26.55663159,-17.93361282,93.1,0
7.3678958,-125.9603499,-4.592775026,4.44197562,21.74358098,-17.77467975,86.7,0
6.9473381,-136.0866735,-5.918117322,0.5160586668,27.74235256,-14.72150689,93.8,0
10.1305144,-135.8050773,-11.9268384,2.575427604,29.73460828,-10.05000757,94.1,0
3.683942252,-139.8436064,-4.547963078,3.956902058,30.10193973,-10.4676783,96.2,0
4.485992019,-139.1873359,-5.649781667,6.100629452,29.08452952,-17.85817851,95.8,0
-8.132777871,-130.2891942,-6.243277911,6.429500201,24.82199485,-13.10658808,89.9,1
-6.256781587,-128.7904195,-4.912142307,7.327183605,23.5744878,-15.15482793,88.7,1
-5.78287768,-125.4087159,-4.922397319,7.498658595,22.06405578,-16.72970077,86.4,1
-9.3640217,-128.7945793,-4.222142402,7.327528569,22.90152278,-15.6169032,88.8,1
-6.930417985,-128.4247893,-1.767153967,4.482207333,23.118097,-18.45818092,88.5,1
-8.072513113,-126.1591147,-3.082777063,4.859313914,23.32350645,-18.83624605,87,1
-5.21033581,-128.1990123,-4.011095333,5.416925612,23.53276256,-20.96195076,88.3,1
-9.117913309,-125.8360939,-7.31119544,8.279056793,21.64884192,-15.75731755,86.8,1
-8.430396877,-129.1691426,-7.517583665,6.447192162,23.50131671,-15.53577456,89.1,1
-6.941187915,-130.4803798,-5.555507699,4.930115107,22.24576087,-19.17446055,89.8,1
-8.68868688,-131.6800069,-4.83131045,9.341662127,28.39264148,-13.15272047,91,1
-9.864582703,-129.1135137,-3.052651577,9.175449978,25.00920765,-14.08530441,89.1,1
-5.639802507,-128.5130886,-4.602359785,7.290986461,22.09042683,-17.40864642,88.5,1
-10.8285252,-128.0525751,-7.946875364,4.27161693,24.54356291,-24.21062382,88.4,1
-4.755745443,-126.0880141,-2.475872955,3.923663386,21.81467745,-24.65486423,86.8,1
-6.35183036,-126.9215262,-5.702422306,4.792269374,24.71741602,-23.08881032,87.5,1
-8.835878644,-126.117765,-4.335871045,0.9141435693,24.89963512,-23.55452279,86.9,1
-9.241953264,-125.6699699,-2.122639965,-0.2706826905,24.61355267,-25.88279419,86.6,1
-7.968284192,-126.6713135,-5.766715694,0.5622017806,24.63820932,-22.53333804,87.2,1
-8.809293988,-127.9196519,-2.67118133,-1.223747245,25.39980824,-24.04256504,88.1,1
-5.165851426,-126.4652936,-4.108839948,-8.666115772,22.97766395,-25.5385507,86.9,1
1.945324843,-130.4485338,-8.224326151,2.510454091,26.72315228,-27.88480816,89.8,0
3.785590556,-128.8842183,-3.839170007,1.287756751,23.37436034,-20.79344202,88.7,0
-3.728349306,-124.1547526,-5.950296377,-4.060020968,22.82939233,-19.34632837,85.5,1
-1.120419131,-121.8667188,-3.015743472,-5.090808468,21.39724845,-21.83089872,83.9,1
-2.458566484,-134.1785044,-5.725378785,5.049622449,23.24717617,-20.86625752,92.2,0
9.67801789,-126.8016651,-6.272755773,1.40108207,24.1155341,-18.86309321,87.5,0
5.082611017,-127.6528854,-8.577495426,4.838315975,25.59067455,-18.40020235,88,0
1.424299787,-128.7113812,-5.917968062,3.338450128,24.92819797,-27.5474884,88.6,0
1.396035207,-131.0099986,-5.335742157,3.965276791,25.72147744,-26.80224304,90.1,0
-4.672900309,-129.7038624,-3.431354172,-0.3419693798,22.46798232,-30.23368369,89.2,1
-6.007637424,-130.5401193,-5.208202534,1.052971723,24.84593142,-23.67524499,89.9,1
-9.131501712,-124.9166244,-4.570843135,0.549435129,25.37442756,-23.57363909,86.2,1
-7.735560298,-126.0953691,-4.244535824,-0.5017578872,22.99532969,-24.74408926,86.9,1
-10.42270194,-125.2980207,-4.506206603,-3.154608858,22.89109581,-27.49370703,86.5,1
-7.662486834,-126.2197818,-1.80691025,-1.01811268,22.13147135,-29.8888526,86.9,1
-7.448489068,-126.2247152,-5.562559389,-1.020825051,23.55750672,-24.10997539,87,1
-7.603622474,-125.6370613,-5.50385665,-2.200217663,22.47666668,-25.90248643,86.6,1
-7.228716597,-126.4993812,-3.874486568,-0.01463225101,23.96376506,-24.95711004,87.1,1
-8.369986808,-125.2803625,-4.254170682,-3.16329806,23.56146896,-24.96719733,86.4,1
-8.402083951,-125.7664284,-4.026931916,-2.832217491,20.33263284,-27.37173623,86.6,1
-6.500754099,-125.9488495,-4.273193771,-1.336218668,22.44418122,-24.57816953,86.8,1
4.662973501,-130.3479188,-3.156922979,0.07416803989,26.66400237,-24.12622566,89.8,0
3.757764881,-130.7938903,-5.866523071,4.848928803,24.77166788,-26.10673749,90,0
9.917611358,-128.6969517,-4.24050613,3.724692638,24.98938013,-20.67482471,88.7,0
10.06391894,-128.081071,-1.298211935,3.725245829,26.17208648,-30.91087448,88.3,0
8.010071605,-127.9394901,-1.750588233,3.074173551,25.68508294,-24.36829357,88.1,0
-7.600527604,-129.9024254,-3.844559412,9.375424949,23.49788805,-20.18755596,89.4,1
-6.299541818,-127.6947529,-2.211333005,4.885708073,23.2000336,-21.75072711,88,1
-8.793966691,-125.5994465,-3.70805891,2.953387638,24.32835551,-19.1068953,86.7,1
-9.751108405,-124.7848024,-4.527736817,1.446227615,24.67863146,-22.14342048,86.3,1
-7.912438359,-126.0063757,-2.859101325,0.1727250759,23.92719057,-22.78927969,86.9,1
-4.178386593,-126.8648729,-2.711691305,1.750498188,24.86876879,-19.97224042,87.4,1
-2.697798358,-127.8753054,-5.554630972,0.9659046853,22.46402796,-22.72302839,88,1
-9.559897595,-130.665434,-3.494490137,1.163451189,26.08941072,-16.11899516,90.2,1
-9.027833512,-124.9730301,-5.373479203,1.665445637,22.93317774,-18.45461536,86.2,1
-5.455753229,-125.4110508,-5.116521987,3.133638235,24.71141245,-18.00200848,86.4,1
-9.089785172,-130.9513035,-4.304249225,-0.3131803225,28.92112448,-15.33166512,90.5,1
-9.120011869,-134.1868993,-6.525960656,8.251071687,32.41271852,-15.72949339,92.8,1
-9.309043976,-130.1205468,-5.315586848,3.303160394,26.69226211,-19.33131211,89.9,1
-8.645952328,-127.8998132,-4.782237906,2.742980476,25.20148205,-21.72938158,88.3,1
-9.000948646,-125.6294267,-3.970982965,-3.122501924,24.98132128,-19.40638195,86.7,1
-7.679238833,-128.1490359,-6.661149956,5.847973453,25.97742124,-17.25236752,88.5,1
-3.976207877,-131.3808684,-4.451598879,9.963813051,29.90884127,-11.79597728,90.6,1
-8.648597316,-125.0655612,-2.219120669,-2.328282726,23.74782017,-26.34172692,86.3,1
-6.796040899,-127.3320018,-3.172634619,1.085332111,24.70652382,-21.54391385,87.7,1
-9.039702133,-127.8765222,-2.822049174,0.8312082263,25.73122191,-20.40396367,88.3,1
-8.832608512,-129.201351,-2.95558547,0.3970687155,27.18165275,-23.04596631,89.2,1
-4.297092426,-127.1744089,-4.253653616,1.048766027,24.40873519,-18.95000681,87.6,1
-2.577339351,-127.2014781,-3.71692919,-6.305733308,23.08256346,-26.03875688,87.5,1
-4.92507266,-124.1718543,-4.54728541,-6.3503965,23.14402934,-21.45328191,85.5,1
-6.656262957,-123.7166448,-3.435289015,-7.291561266,23.86735087,-26.07692117,85.3,1
-3.610064349,-123.0702136,-3.873374019,-6.162241535,24.11009406,-25.81430728,84.8,1
-4.947306691,-125.089982,-7.277034832,-4.639006778,26.95677353,-14.57017335,86.4,1
-0.2639227949,-126.7218367,-6.764644626,-5.322265313,26.06539553,-15.32389851,87.4,1
-3.085498708,-126.7742798,-6.410977011,-4.732797977,27.62286193,-14.42612492,87.5,1
-3.89483273,-127.8318394,-7.616746338,-4.337606771,24.99052078,-15.86384442,88.1,1
-6.218221482,-128.0320521,-4.441507105,-3.977627004,27.09329211,-16.42898999,88.4,1
-1.708013479,-127.0666877,-7.04249695,-7.070376343,27.65916828,-11.65589614,87.7,1
-0.3361859477,-123.6693962,-3.931002372,-8.182728198,23.45656316,-21.35010789,85.1,1
-1.142076888,-123.6679662,-5.736574839,-4.747896002,22.30885097,-22.16890188,85.2,1
-6.330100225,-124.4881571,-4.901931671,-3.117323703,23.74413777,-19.87767997,85.8,1
-3.980209111,-124.3031196,-3.99357378,-4.317993428,24.024829,-20.82323795,85.7,1
2.16353977,-124.028687,-5.861374183,-6.86374872,24.03456637,-18.46877151,85.4,1
-7.223063188,-123.6675987,-2.339093401,-6.440675084,21.67645406,-24.41716634,85.2,1
-6.370886049,-124.5880641,-4.282823099,-5.580807609,23.5793131,-21.60491912,85.9,1
-5.030396861,-123.3413473,-4.423402835,-4.500869169,23.34015821,-22.83779436,85,1
-5.152431666,-124.0976715,-4.756924271,-6.271425841,22.33258657,-24.24633452,85.5,1
-2.516861411,-130.8861997,-4.877165536,-1.501609307,25.66779025,-23.27066424,90.1,1
-0.9994893183,-128.7853376,-3.277896952,-3.085937925,24.44832895,-26.6663683,88.6,1
-5.121346502,-132.4557137,-8.64540533,-1.247274191,25.77912285,-23.95526213,91.3,1
-4.46660549,-132.2090549,-6.577740896,-7.603384352,25.6963429,-23.77269133,91,1
-1.185547137,-131.0871854,-9.710672576,-7.188760437,26.34475861,-23.38305672,90.4,1
-2.581093593,-131.2645739,-6.784761003,-6.930876977,25.81931163,-22.92971003,90.4,1
-7.338813775,-120.7564234,-4.177674043,-0.5345844996,22.29016452,-29.14634531,83.3,1
-6.736906969,-120.1994048,-1.597933273,-2.220407473,21.16631851,-31.39305117,82.8,1
-6.925013187,-120.5067383,-1.867183049,1.988516917,22.96162602,-30.09258794,83.2,1
-7.571967027,-120.6849568,-4.01371668,1.761756955,22.33172786,-28.36627362,83.3,1
-8.547842481,-122.7734609,-3.689663829,-0.8842252478,24.63034356,-25.65150322,84.8,1
-8.553875232,-121.2052782,-3.845522208,-1.84356055,22.68648809,-27.18276779,83.7,1
-9.02279326,-121.8917266,-2.863293123,1.843068379,22.71545242,-29.85977867,84.1,1
-7.895234966,-122.9109463,-3.320443104,-1.134365969,22.46660223,-28.7488289,84.7,1
-9.209768079,-123.7421228,-6.552675795,1.176863194,24.47586985,-28.3351478,85.5,1
-11.01478304,-121.9528167,-4.101029622,-1.251673227,21.30148774,-31.32066191,84.2,1
-6.839801074,-121.056558,-1.900871067,-0.8259140659,22.61254208,-30.65979834,83.5,1
-7.363128874,-120.9981606,-0.8377464014,0.9107933272,23.12484623,-34.79409079,83.4,1
-6.601346489,-122.3282031,-1.099691512,-0.3574758016,24.70877292,-29.629025,84.4,1
-10.16379492,-123.6698114,-3.771997671,-0.6404361554,27.12414009,-25.40494109,85.6,1
-12.10598853,-122.4394821,-5.22937427,-1.076673996,22.85809949,-29.67655501,84.7,1
-8.097215486,-121.7595041,-2.418213201,-1.686549195,21.35427432,-28.07830624,83.9,1
3.205960182,-130.5836576,-5.844699569,-2.447716696,28.23255012,-15.5598641,89.8,0
-5.680622549,-125.5377499,-2.710958934,-2.917276203,22.49664476,-30.83291861,86.3,1
-9.634442636,-121.8273066,-5.958383632,1.936319072,24.9570612,-25.62360541,84.2,1
-6.864872604,-123.3813248,-4.625107819,-4.431096721,23.65800375,-26.50501436,85,1
-4.556441904,-122.9654997,-3.968643279,-4.041855727,23.52166481,-27.91984257,84.7,1
6.555777026,-119.5765629,-3.8961389,2.114032355,22.29589105,-24.69830549,82.5,0
5.652382914,-108.4436087,-1.593346904,5.054491148,18.9402931,-22.60581492,74.8,0
7.144814084,-120.1706143,-3.469571534,3.408392786,20.68210632,-27.55837713,82.8,0
6.28270757,-109.5064679,-0.3829112656,6.019247886,20.22458335,-19.54428304,75.6,0
6.93885431,-112.1791478,-2.402009447,4.617588703,20.03709632,-22.17674368,77.4,0
6.59010104,-126.6766039,-3.459532107,-2.759703528,23.91394728,-16.64730199,87.3,0
2.840368828,-127.3359733,-2.088896452,-5.881373385,23.65072995,-16.50741569,87.7,0
9.677558701,-126.1031748,-1.913625155,-4.290483618,23.89097838,-23.7204113,87,0
6.906545657,-125.2080909,-2.674948647,-4.416536997,24.50958536,-21.72161654,86.3,0
6.110194991,-125.8130098,-4.57135021,-5.788479351,24.8262974,-19.68780394,86.7,0
7.003326838,-126.3409905,-3.87208296,-3.746566813,23.17674924,-20.22627641,87.1,0
5.077290707,-127.5047258,-2.870183925,-2.7252562,23.31935498,-21.95263966,87.7,0
8.721494883,-126.0436265,-4.772919218,-2.748386275,24.39278847,-21.3465147,87,0
10.80553662,-126.0075063,-7.76746955,-3.995857935,23.12631592,-22.72020716,87.1,0
-6.713190588,-122.8802102,-2.093148676,-0.05679183336,22.58962867,-30.40945435,84.6,1
-3.909598664,-125.0252451,-4.044880125,-6.239354317,24.16867992,-30.12369773,86,1
5.1132038,-118.4553745,-5.046705082,4.982971675,21.12791098,-25.33382847,81.7,0
4.453124233,-120.3115557,-2.550456198,5.707855846,20.47304855,-30.74664495,82.8,0
3.053773944,-117.0141535,-1.544709565,7.21277925,18.78989425,-30.5744927,80.5,0
1.819180551,-120.0362032,-1.220416042,6.487969414,17.69430958,-31.41714979,82.5,0
-3.900725716,-123.4735977,-3.275730663,-3.707522959,20.87678883,-31.03254636,84.9,1
-4.8471811,-124.0180943,-1.341738745,-4.413868489,21.32388634,-38.36639742,85.2,1
-5.946815437,-124.122626,-2.801556201,-5.333422567,20.12677755,-30.54511547,85.4,1
-4.117109497,-123.1945543,-5.603663429,-4.589107921,21.43250393,-28.8714565,84.8,1
-5.236872208,-123.368511,-4.860144474,-2.251046183,19.69767491,-29.54039777,84.8,1
3.408888623,-106.6791767,1.073231324,6.99810794,18.11470579,-20.75449726,73.6,0
9.077936733,-126.0012731,-4.520421818,-3.097496974,24.11798971,-22.04098702,86.9,0
-5.750398836,-120.4669139,-5.473206524,-3.603799357,21.7828651,-24.56539955,82.9,1
-6.790414992,-118.7208804,-3.023090912,-2.915170541,18.06790677,-27.03817027,81.6,1
9.121105418,-108.2593897,-0.5248560598,3.231263324,18.28903715,-25.62954018,74.8,0
4.657031954,-108.326332,-0.270316954,5.137370494,17.35440198,-22.16540225,74.6,0
4.05724521,-104.7894014,-0.4107367299,5.412243369,18.05928711,-21.42719733,72.3,0
-5.659394639,-117.0138091,-0.009358966793,-5.693410153,20.60487302,-26.39566111,80.5,1
-6.15000446,-115.078513,-2.064579664,-3.756306753,18.28928008,-28.50144799,79.1,1
-6.336189839,-116.2258638,-4.076530946,-5.366419151,21.42406467,-28.9453548,80,1
-5.119096384,-116.6404167,-0.8352355125,-5.141874982,20.04879219,-29.17398299,80.2,1
8.611068494,-122.8946348,-5.012942308,3.315079476,24.61143918,-26.36868674,85,0
-2.647912179,-124.5822561,-2.462863274,-6.643637474,25.63141732,-27.34675001,85.8,1
-6.929832622,-124.5141408,-1.518018615,-2.397732313,25.24216651,-27.24858801,85.9,1
-4.105060475,-124.5842443,-2.469218075,-4.426283385,27.16981507,-26.27166378,85.9,1
4.669753921,-127.9907928,-3.880021663,-2.615929452,25.56296202,-20.51000357,88.2,0
-6.58201274,-117.2579868,-4.808625983,-1.240444266,24.65661251,-21.10285247,81,1
-7.184622473,-122.7592644,-3.928813278,-4.759577548,21.16660956,-21.72554836,84.5,1
-6.338068833,-117.0771493,-3.874639308,-2.8762535,21.40453358,-28.4219573,80.7,1
-3.566527146,-124.6029257,-1.643615596,-3.546316859,25.62608141,-28.29959179,85.8,1
-8.631209035,-123.9752692,-3.964114752,0.5639944959,28.30353611,-26.11861479,85.7,1
-5.44858989,-125.2586131,-3.317394727,-0.4847628297,27.88099927,-28.05351253,86.3,1
-6.932675089,-123.6126346,-4.06892939,-5.166263638,25.99488786,-26.9741313,85.2,1
-1.878215961,-123.3780655,-2.444009901,-1.659306965,24.00282553,-28.16935751,84.9,1
-6.40489565,-124.4176547,-4.27181336,-2.703254509,22.98021321,-27.09672653,85.6,1
-1.54940822,-123.5875363,-1.626726677,-1.944842631,22.76016916,-29.81325695,84.9,1
3.397040108,-118.3536418,-1.963209718,4.679292677,22.19136113,-26.17320906,81.6,0
2.066844879,-117.4900293,-0.6710008657,5.063734035,20.34847618,-26.53658394,80.9,0
1.780455735,-117.3051561,0.08624021604,6.370632488,20.97039165,-31.49464364,80.8,0
9.174489607,-127.6881129,-9.394859269,4.228074603,23.71218762,-21.03713037,88.2,0
8.661081344,-126.4850285,-11.3408779,5.066036406,26.1288906,-22.47729902,87.5,0
-6.316033818,-115.324464,-1.047468334,-4.108174035,20.49320885,-30.11041606,79.4,1
-6.252326514,-123.1677943,-1.361752815,-5.678570157,20.89139485,-23.89957402,84.7,1
-5.980661487,-117.4307771,-3.107400471,-6.317744172,20.35841881,-28.20301434,80.8,1
-6.491878384,-119.2313093,-2.025297857,-2.90976266,19.85812612,-27.46601159,82,1
-2.072143994,-123.5204353,-1.640363742,-4.54995599,21.59035747,-25.34750413,84.8,1
3.874156234,-124.7563017,-2.415417987,-7.117179682,21.06012331,-20.75810033,85.8,0
5.873276299,-126.3246402,-2.987461065,-6.205415096,21.99386127,-22.34433344,86.9,0
6.867251815,-125.4725735,-4.941802656,-5.856214272,23.56868255,-20.18178196,86.5,0
6.067326988,-125.8927438,-4.179342624,-3.350635203,24.47485259,-20.56274473,86.8,0
8.770298519,-125.7462496,-1.40342756,-13.40944826,24.06187179,-15.99379635,86.7,0
-5.376737526,-116.150913,-2.20619998,-5.81841886,21.03385723,-29.3231957,79.9,1
-8.168216703,-118.768165,-3.535955023,-4.633053007,20.46210204,-29.93218524,81.8,1
-6.938180618,-120.4617986,-4.243905724,-5.836891266,20.76829091,-23.47254238,82.9,1
-4.399083971,-124.7665753,-1.458961057,-2.1102659,23.15273591,-28.88230058,85.8,1
-6.868050623,-124.011254,-3.521001367,-2.14247689,22.08471686,-26.68864816,85.3,1
-4.275434155,-118.5460217,-4.327950797,-3.797042025,20.5999455,-23.33436769,81.5,1
-5.751961286,-115.6574759,-2.45080332,-5.753576861,22.71286514,-26.68567323,79.7,1
-5.2191351,-123.9061518,-0.9656276471,-6.876698279,26.15541539,-26.4061887,85.3,1
-4.434105555,-124.3842168,-3.685736627,-5.248465351,25.73214062,-25.40421366,85.7,1
-3.996421246,-124.2401476,-2.123258754,-1.763795499,26.70495551,-28.82363594,85.6,1
-5.044743394,-124.1465468,-3.260393487,-2.76530963,22.877761,-26.41231566,85.4,1
-3.470422249,-123.1882328,-2.304536741,-4.199935529,23.80543392,-29.23247588,84.7,1
-2.785065307,-123.6083004,-1.228405023,-4.401348222,23.31906258,-28.17125462,85,1
3.837392787,-118.6424197,-4.18770841,5.720202108,21.4783608,-29.07244458,81.8,0
-5.724686108,-122.5178284,-6.070022291,-2.648008487,22.77523358,-26.70967718,84.4,1
-4.529632058,-121.4636782,-4.240317027,-4.303629495,28.44003618,-26.06483645,83.9,1
-4.985140899,-121.9917118,-6.356863008,-5.300113227,22.94435485,-23.37307437,84.1,1
-4.608118989,-113.6053909,-1.224583585,-3.343450667,22.91147155,-33.02621495,78.3,1
-9.382791403,-120.8551657,-1.944897498,-3.463075817,21.62580159,-27.31266003,83.3,1
-4.953276621,-125.0260008,-1.654194888,-2.674077685,21.54723852,-28.75162834,85.9,1
4.184096027,-127.2110005,-1.186240918,8.524962609,24.48996377,-29.42602054,87.5,0
5.375730131,-128.8499945,-3.194325872,5.984164868,20.84847886,-28.14175476,88.5,0
-9.688097314,-124.3340886,-3.678427995,-1.317161612,21.14058016,-27.79576738,85.7,1
-3.972449648,-124.6488532,-2.371421042,-0.7230820497,22.57022885,-33.16072168,85.7,1
-5.712288596,-124.3923838,-2.455680156,-2.464976101,21.69290108,-29.66019701,85.5,1
9.877725702,-105.9935816,-0.4723220647,4.216748947,16.12042355,-24.67084195,73.2,0
6.968935598,-104.9434352,-1.802702903,2.854066851,18.53541333,-25.00990306,72.5,0
-5.938291908,-121.8409607,-0.8638485267,-3.931833142,22.4078762,-24.39518591,83.9,1
-4.670282391,-117.3143595,-1.961235874,-4.51213573,20.04992229,-26.68429763,80.7,1
-6.352189149,-118.7999779,-6.635914745,-4.156578396,20.38336414,-23.80779161,81.8,1
-6.480728534,-117.4505311,-4.056430496,-3.239626993,19.55402284,-21.59499753,80.9,1
-3.355242208,-121.3837122,-3.788498354,-3.868217355,21.09783882,-23.24297554,83.4,1
-6.61804732,-113.9513051,-0.5750682585,-6.791073925,20.54998026,-31.8703823,78.5,1
-6.698392629,-116.784215,-3.980433701,-5.790188287,20.6584627,-27.24207386,80.4,1
3.929507274,-127.516811,-5.256269483,-1.452022722,26.58142791,-11.22187659,87.9,0
7.09994663,-126.8936247,-1.957742809,-4.652929559,25.59679866,-22.91662999,87.5,0
4.672708942,-117.2330269,-2.882165299,3.495572616,20.98528064,-24.32008958,80.8,0
4.071522849,-117.595061,-2.239367042,5.577601813,19.99955911,-29.54237987,81,0
4.576869685,-118.7505823,0.09753892555,6.471517077,19.34098834,-31.23882958,81.7,0
4.999499523,-117.9927064,-1.897455693,6.261949685,21.51176344,-27.40682884,81.3,0
4.238108905,-119.7301727,-0.7645098078,4.688430477,18.96418101,-26.69910384,82.4,0
-7.85732945,-119.7521749,-6.471824261,-5.516366485,21.15257095,-23.9634211,82.5,1
-5.560847204,-121.260468,-3.23331742,-6.549995102,21.92150754,-24.97511589,83.4,1
-6.208019689,-119.4312371,-1.166919341,-5.476489409,20.10249907,-25.21329072,82.1,1
-4.407272409,-125.3200306,-1.247251374,-5.929655146,25.39285189,-26.42398503,86.2,1
8.605312149,-127.5076627,-5.913456178,-0.6511871593,26.74176269,-20.27364861,88,0
5.698142316,-127.4266215,-3.381386965,-2.754083794,25.57160985,-21.10346477,87.8,0
6.231934835,-126.1745067,-6.784202342,-3.965484359,27.44869374,-19.7381313,87.1,0
6.974483687,-125.7514664,-5.190328325,-3.304677726,21.63028071,-19.80179707,86.5,0
-4.720740214,-124.0923314,-3.411456516,-1.832316998,22.22358122,-26.36681149,85.3,1
-9.418883935,-124.0172849,-5.015721315,-4.19916978,22.09274991,-26.96169319,85.5,1
-2.509095039,-123.2204838,-2.651977663,-5.356170315,24.32763011,-29.66136852,84.7,1
-3.632226211,-118.1783708,-2.75262646,-16.46675155,23.08222706,-32.62878169,81.5,1
-5.710697233,-113.6758575,-7.246097664,-13.66055608,26.71121908,-33.96090052,78.6,1
-2.421104604,-119.8367922,-3.434920734,-10.79003403,23.64733075,-34.57308141,82.6,1
-4.503477115,-109.6681486,-7.84432098,-10.45071211,24.44533799,-30.07113849,75.9,1
-2.075197324,-118.2845914,-3.838095626,-19.48751732,21.66410949,-31.41521933,81.4,1
-3.66006986,-121.999437,-4.985312104,-20.03925427,27.40693125,-28.7334443,84.2,1
-5.54902996,-119.5171062,-7.037340114,-21.78666056,23.09302954,-33.16612028,82.4,1
-5.759770144,-116.267701,-4.251187386,-2.487436013,20.28882756,-25.09413842,80.1,1
-4.568774206,-122.3728181,-3.464370085,-6.202076774,22.06221205,-24.47540024,84.1,1
-4.846011652,-124.772349,-1.528404135,-3.899014565,24.51160588,-26.70770796,85.9,1
-0.4721128267,-118.4504243,-1.934550443,-14.92562216,23.27173417,-28.97857582,81.7,1
-1.986690822,-116.8197859,-3.484988895,-9.894098051,23.388004,-28.4070186,80.6,1
-2.627476122,-124.6133066,-1.361714555,-5.297929235,22.63405745,-28.00414347,85.7,1
-3.886469733,-114.0664017,-4.796572062,-14.59158546,23.7782201,-32.50823341,78.7,1
-6.783249274,-118.8120963,-3.938308769,-16.56711102,23.87899483,-31.70252527,82,1
-4.708361927,-111.9209741,-7.054419537,-17.78616584,22.51582654,-33.75445804,77.2,1
-4.965407761,-116.755519,-2.057363141,-22.04701637,21.57908002,-34.39268042,80.4,1
-2.387886463,-123.7771177,-1.5903473,-0.7210848613,21.34003793,-24.94112057,85.1,1
-3.08026798,-122.3337978,-1.855719411,-2.126262638,20.20727139,-24.54634682,84.1,1
-0.5616085219,-123.2674586,0.01660858121,0.8964186638,21.29261836,-24.02129241,84.7,1
3.25557736,-116.7951753,-1.87166322,6.167371909,15.79080009,-28.17006419,80.3,0
3.741798583,-121.448988,-2.090556652,-1.230794331,25.5891496,-25.32404686,83.8,0
2.393351376,-118.30495,-0.6531235321,3.46575638,22.68024246,-27.13230439,81.6,0
4.89391955,-122.1197718,-5.392455519,-0.0536217659,21.18050022,-26.5689759,84.1,0
8.560620786,-121.2558079,-3.852948982,4.474145667,20.88668131,-30.86374143,83.6,0
8.848831884,-121.1009199,-4.957365337,2.768598887,21.1466549,-28.06216101,83.6,0
